best m,c is 1.740000,14.670000 with error 14.703774 in direction 0
best m,c is 1.740000,14.680000 with error 14.700167 in direction 0
best m,c is 1.740000,14.690000 with error 14.696566 in direction 0
best m,c is 1.740000,14.700000 with error 14.692971 in direction 0
best m,c is 1.740000,14.710000 with error 14.689382 in direction 0
best m,c is 1.740000,14.720000 with error 14.685799 in direction 0
best m,c is 1.740000,14.730000 with error 14.682221 in direction 0
best m,c is 1.740000,14.740000 with error 14.678650 in direction 0
best m,c is 1.740000,14.750000 with error 14.675084 in direction 0
best m,c is 1.740000,14.760000 with error 14.671525 in direction 0
best m,c is 1.740000,14.770000 with error 14.667971 in direction 0
best m,c is 1.740000,14.780000 with error 14.664424 in direction 0
best m,c is 1.740000,14.790000 with error 14.660882 in direction 0
best m,c is 1.740000,14.800000 with error 14.657346 in direction 0
best m,c is 1.740000,14.810000 with error 14.653817 in direction 0
best m,c is 1.740000,14.820000 with error 14.650293 in direction 0
best m,c is 1.730000,14.830000 with error 14.646573 in direction 7
best m,c is 1.730000,14.840000 with error 14.642716 in direction 0
best m,c is 1.730000,14.850000 with error 14.638864 in direction 0
best m,c is 1.730000,14.860000 with error 14.635018 in direction 0
best m,c is 1.730000,14.870000 with error 14.631178 in direction 0
best m,c is 1.730000,14.880000 with error 14.627344 in direction 0
best m,c is 1.730000,14.890000 with error 14.623515 in direction 0
best m,c is 1.730000,14.900000 with error 14.619693 in direction 0
best m,c is 1.730000,14.910000 with error 14.615876 in direction 0
best m,c is 1.730000,14.920000 with error 14.612065 in direction 0
best m,c is 1.730000,14.930000 with error 14.608260 in direction 0
best m,c is 1.730000,14.940000 with error 14.604461 in direction 0
best m,c is 1.730000,14.950000 with error 14.600667 in direction 0
best m,c is 1.730000,14.960000 with error 14.596880 in direction 0
best m,c is 1.730000,14.970000 with error 14.593098 in direction 0
best m,c is 1.730000,14.980000 with error 14.589322 in direction 0
best m,c is 1.730000,14.990000 with error 14.585552 in direction 0
best m,c is 1.730000,15.000000 with error 14.581788 in direction 0
best m,c is 1.730000,15.010000 with error 14.578030 in direction 0
best m,c is 1.730000,15.020000 with error 14.574278 in direction 0
best m,c is 1.730000,15.030000 with error 14.570532 in direction 0
best m,c is 1.730000,15.040000 with error 14.566791 in direction 0
best m,c is 1.730000,15.050000 with error 14.563057 in direction 0
best m,c is 1.730000,15.060000 with error 14.559328 in direction 0
best m,c is 1.730000,15.070000 with error 14.555606 in direction 0
best m,c is 1.730000,15.080000 with error 14.551889 in direction 0
best m,c is 1.730000,15.090000 with error 14.548178 in direction 0
best m,c is 1.730000,15.100000 with error 14.544473 in direction 0
best m,c is 1.730000,15.110000 with error 14.540774 in direction 0
best m,c is 1.730000,15.120000 with error 14.537081 in direction 0
best m,c is 1.730000,15.130000 with error 14.533394 in direction 0
best m,c is 1.730000,15.140000 with error 14.529713 in direction 0
best m,c is 1.730000,15.150000 with error 14.526038 in direction 0
best m,c is 1.730000,15.160000 with error 14.522368 in direction 0
best m,c is 1.730000,15.170000 with error 14.518705 in direction 0
best m,c is 1.730000,15.180000 with error 14.515048 in direction 0
best m,c is 1.730000,15.190000 with error 14.511397 in direction 0
best m,c is 1.730000,15.200000 with error 14.507751 in direction 0
best m,c is 1.730000,15.210000 with error 14.504112 in direction 0
best m,c is 1.730000,15.220000 with error 14.500478 in direction 0
best m,c is 1.730000,15.230000 with error 14.496851 in direction 0
best m,c is 1.730000,15.240000 with error 14.493229 in direction 0
best m,c is 1.730000,15.250000 with error 14.489614 in direction 0
best m,c is 1.730000,15.260000 with error 14.486005 in direction 0
best m,c is 1.730000,15.270000 with error 14.482401 in direction 0
best m,c is 1.730000,15.280000 with error 14.478804 in direction 0
best m,c is 1.730000,15.290000 with error 14.475212 in direction 0
best m,c is 1.730000,15.300000 with error 14.471627 in direction 0
best m,c is 1.730000,15.310000 with error 14.468048 in direction 0
best m,c is 1.730000,15.320000 with error 14.464474 in direction 0
best m,c is 1.730000,15.330000 with error 14.460907 in direction 0
best m,c is 1.730000,15.340000 with error 14.457346 in direction 0
best m,c is 1.730000,15.350000 with error 14.453791 in direction 0
best m,c is 1.730000,15.360000 with error 14.450241 in direction 0
best m,c is 1.730000,15.370000 with error 14.446698 in direction 0
best m,c is 1.730000,15.380000 with error 14.443161 in direction 0
best m,c is 1.730000,15.390000 with error 14.439630 in direction 0
best m,c is 1.730000,15.400000 with error 14.436105 in direction 0
best m,c is 1.730000,15.410000 with error 14.432586 in direction 0
best m,c is 1.730000,15.420000 with error 14.429073 in direction 0
best m,c is 1.730000,15.430000 with error 14.425567 in direction 0
best m,c is 1.730000,15.440000 with error 14.422066 in direction 0
best m,c is 1.730000,15.450000 with error 14.418571 in direction 0
best m,c is 1.730000,15.460000 with error 14.415083 in direction 0
best m,c is 1.730000,15.470000 with error 14.411601 in direction 0
best m,c is 1.730000,15.480000 with error 14.408124 in direction 0
best m,c is 1.730000,15.490000 with error 14.404654 in direction 0
best m,c is 1.720000,15.500000 with error 14.401037 in direction 7
best m,c is 1.720000,15.510000 with error 14.397227 in direction 0
best m,c is 1.720000,15.520000 with error 14.393424 in direction 0
best m,c is 1.720000,15.530000 with error 14.389626 in direction 0
best m,c is 1.720000,15.540000 with error 14.385834 in direction 0
best m,c is 1.720000,15.550000 with error 14.382048 in direction 0
best m,c is 1.720000,15.560000 with error 14.378268 in direction 0
best m,c is 1.720000,15.570000 with error 14.374494 in direction 0
best m,c is 1.720000,15.580000 with error 14.370726 in direction 0
best m,c is 1.720000,15.590000 with error 14.366964 in direction 0
best m,c is 1.720000,15.600000 with error 14.363208 in direction 0
best m,c is 1.720000,15.610000 with error 14.359458 in direction 0
best m,c is 1.720000,15.620000 with error 14.355714 in direction 0
best m,c is 1.720000,15.630000 with error 14.351976 in direction 0
best m,c is 1.720000,15.640000 with error 14.348244 in direction 0
best m,c is 1.720000,15.650000 with error 14.344518 in direction 0
best m,c is 1.720000,15.660000 with error 14.340798 in direction 0
best m,c is 1.720000,15.670000 with error 14.337084 in direction 0
best m,c is 1.720000,15.680000 with error 14.333375 in direction 0
best m,c is 1.720000,15.690000 with error 14.329673 in direction 0
best m,c is 1.720000,15.700000 with error 14.325977 in direction 0
best m,c is 1.720000,15.710000 with error 14.322287 in direction 0
best m,c is 1.720000,15.720000 with error 14.318603 in direction 0
best m,c is 1.720000,15.730000 with error 14.314925 in direction 0
best m,c is 1.720000,15.740000 with error 14.311254 in direction 0
best m,c is 1.720000,15.750000 with error 14.307588 in direction 0
best m,c is 1.720000,15.760000 with error 14.303928 in direction 0
best m,c is 1.720000,15.770000 with error 14.300274 in direction 0
best m,c is 1.720000,15.780000 with error 14.296627 in direction 0
best m,c is 1.720000,15.790000 with error 14.292985 in direction 0
best m,c is 1.720000,15.800000 with error 14.289349 in direction 0
best m,c is 1.720000,15.810000 with error 14.285720 in direction 0
best m,c is 1.720000,15.820000 with error 14.282097 in direction 0
best m,c is 1.720000,15.830000 with error 14.278479 in direction 0
best m,c is 1.720000,15.840000 with error 14.274868 in direction 0
best m,c is 1.720000,15.850000 with error 14.271263 in direction 0
best m,c is 1.720000,15.860000 with error 14.267664 in direction 0
best m,c is 1.720000,15.870000 with error 14.264071 in direction 0
best m,c is 1.720000,15.880000 with error 14.260484 in direction 0
best m,c is 1.720000,15.890000 with error 14.256904 in direction 0
best m,c is 1.720000,15.900000 with error 14.253329 in direction 0
best m,c is 1.720000,15.910000 with error 14.249760 in direction 0
best m,c is 1.720000,15.920000 with error 14.246198 in direction 0
best m,c is 1.720000,15.930000 with error 14.242642 in direction 0
best m,c is 1.720000,15.940000 with error 14.239092 in direction 0
best m,c is 1.720000,15.950000 with error 14.235548 in direction 0
best m,c is 1.720000,15.960000 with error 14.232010 in direction 0
best m,c is 1.720000,15.970000 with error 14.228479 in direction 0
best m,c is 1.720000,15.980000 with error 14.224953 in direction 0
best m,c is 1.720000,15.990000 with error 14.221434 in direction 0
best m,c is 1.720000,16.000000 with error 14.217921 in direction 0
best m,c is 1.720000,16.010000 with error 14.214414 in direction 0
best m,c is 1.720000,16.020000 with error 14.210913 in direction 0
best m,c is 1.720000,16.030000 with error 14.207418 in direction 0
best m,c is 1.720000,16.040000 with error 14.203930 in direction 0
best m,c is 1.720000,16.050000 with error 14.200447 in direction 0
best m,c is 1.720000,16.060000 with error 14.196971 in direction 0
best m,c is 1.720000,16.070000 with error 14.193501 in direction 0
best m,c is 1.720000,16.080000 with error 14.190038 in direction 0
best m,c is 1.720000,16.090000 with error 14.186580 in direction 0
best m,c is 1.720000,16.100000 with error 14.183129 in direction 0
best m,c is 1.720000,16.110000 with error 14.179684 in direction 0
best m,c is 1.720000,16.120000 with error 14.176245 in direction 0
best m,c is 1.720000,16.130000 with error 14.172812 in direction 0
best m,c is 1.720000,16.140000 with error 14.169386 in direction 0
best m,c is 1.720000,16.150000 with error 14.165966 in direction 0
best m,c is 1.720000,16.160000 with error 14.162552 in direction 0
best m,c is 1.710000,16.170000 with error 14.159042 in direction 7
best m,c is 1.710000,16.180000 with error 14.155283 in direction 0
best m,c is 1.710000,16.190000 with error 14.151530 in direction 0
best m,c is 1.710000,16.200000 with error 14.147783 in direction 0
best m,c is 1.710000,16.210000 with error 14.144042 in direction 0
best m,c is 1.710000,16.220000 with error 14.140307 in direction 0
best m,c is 1.710000,16.230000 with error 14.136578 in direction 0
best m,c is 1.710000,16.240000 with error 14.132855 in direction 0
best m,c is 1.710000,16.250000 with error 14.129139 in direction 0
best m,c is 1.710000,16.260000 with error 14.125428 in direction 0
best m,c is 1.710000,16.270000 with error 14.121724 in direction 0
best m,c is 1.710000,16.280000 with error 14.118025 in direction 0
best m,c is 1.710000,16.290000 with error 14.114333 in direction 0
best m,c is 1.710000,16.300000 with error 14.110647 in direction 0
best m,c is 1.710000,16.310000 with error 14.106967 in direction 0
best m,c is 1.710000,16.320000 with error 14.103293 in direction 0
best m,c is 1.710000,16.330000 with error 14.099626 in direction 0
best m,c is 1.710000,16.340000 with error 14.095964 in direction 0
best m,c is 1.710000,16.350000 with error 14.092309 in direction 0
best m,c is 1.710000,16.360000 with error 14.088660 in direction 0
best m,c is 1.710000,16.370000 with error 14.085017 in direction 0
best m,c is 1.710000,16.380000 with error 14.081380 in direction 0
best m,c is 1.710000,16.390000 with error 14.077749 in direction 0
best m,c is 1.710000,16.400000 with error 14.074124 in direction 0
best m,c is 1.710000,16.410000 with error 14.070506 in direction 0
best m,c is 1.710000,16.420000 with error 14.066894 in direction 0
best m,c is 1.710000,16.430000 with error 14.063288 in direction 0
best m,c is 1.710000,16.440000 with error 14.059688 in direction 0
best m,c is 1.710000,16.450000 with error 14.056094 in direction 0
best m,c is 1.710000,16.460000 with error 14.052507 in direction 0
best m,c is 1.710000,16.470000 with error 14.048925 in direction 0
best m,c is 1.710000,16.480000 with error 14.045350 in direction 0
best m,c is 1.710000,16.490000 with error 14.041782 in direction 0
best m,c is 1.710000,16.500000 with error 14.038219 in direction 0
best m,c is 1.710000,16.510000 with error 14.034663 in direction 0
best m,c is 1.710000,16.520000 with error 14.031112 in direction 0
best m,c is 1.710000,16.530000 with error 14.027568 in direction 0
best m,c is 1.710000,16.540000 with error 14.024031 in direction 0
best m,c is 1.710000,16.550000 with error 14.020499 in direction 0
best m,c is 1.710000,16.560000 with error 14.016974 in direction 0
best m,c is 1.710000,16.570000 with error 14.013455 in direction 0
best m,c is 1.710000,16.580000 with error 14.009942 in direction 0
best m,c is 1.710000,16.590000 with error 14.006436 in direction 0
best m,c is 1.710000,16.600000 with error 14.002936 in direction 0
best m,c is 1.710000,16.610000 with error 13.999442 in direction 0
best m,c is 1.710000,16.620000 with error 13.995954 in direction 0
best m,c is 1.710000,16.630000 with error 13.992473 in direction 0
best m,c is 1.710000,16.640000 with error 13.988997 in direction 0
best m,c is 1.710000,16.650000 with error 13.985529 in direction 0
best m,c is 1.710000,16.660000 with error 13.982066 in direction 0
best m,c is 1.710000,16.670000 with error 13.978610 in direction 0
best m,c is 1.710000,16.680000 with error 13.975160 in direction 0
best m,c is 1.710000,16.690000 with error 13.971716 in direction 0
best m,c is 1.710000,16.700000 with error 13.968279 in direction 0
best m,c is 1.710000,16.710000 with error 13.964848 in direction 0
best m,c is 1.710000,16.720000 with error 13.961423 in direction 0
best m,c is 1.710000,16.730000 with error 13.958005 in direction 0
best m,c is 1.710000,16.740000 with error 13.954593 in direction 0
best m,c is 1.710000,16.750000 with error 13.951187 in direction 0
best m,c is 1.710000,16.760000 with error 13.947788 in direction 0
best m,c is 1.710000,16.770000 with error 13.944395 in direction 0
best m,c is 1.710000,16.780000 with error 13.941008 in direction 0
best m,c is 1.710000,16.790000 with error 13.937628 in direction 0
best m,c is 1.710000,16.800000 with error 13.934254 in direction 0
best m,c is 1.710000,16.810000 with error 13.930886 in direction 0
best m,c is 1.710000,16.820000 with error 13.927525 in direction 0
best m,c is 1.710000,16.830000 with error 13.924170 in direction 0
best m,c is 1.700000,16.840000 with error 13.920772 in direction 7
best m,c is 1.700000,16.850000 with error 13.917066 in direction 0
best m,c is 1.700000,16.860000 with error 13.913367 in direction 0
best m,c is 1.700000,16.870000 with error 13.909673 in direction 0
best m,c is 1.700000,16.880000 with error 13.905986 in direction 0
best m,c is 1.700000,16.890000 with error 13.902305 in direction 0
best m,c is 1.700000,16.900000 with error 13.898630 in direction 0
best m,c is 1.700000,16.910000 with error 13.894961 in direction 0
best m,c is 1.700000,16.920000 with error 13.891299 in direction 0
best m,c is 1.700000,16.930000 with error 13.887642 in direction 0
best m,c is 1.700000,16.940000 with error 13.883992 in direction 0
best m,c is 1.700000,16.950000 with error 13.880349 in direction 0
best m,c is 1.700000,16.960000 with error 13.876711 in direction 0
best m,c is 1.700000,16.970000 with error 13.873080 in direction 0
best m,c is 1.700000,16.980000 with error 13.869455 in direction 0
best m,c is 1.700000,16.990000 with error 13.865836 in direction 0
best m,c is 1.700000,17.000000 with error 13.862224 in direction 0
best m,c is 1.700000,17.010000 with error 13.858618 in direction 0
best m,c is 1.700000,17.020000 with error 13.855018 in direction 0
best m,c is 1.700000,17.030000 with error 13.851424 in direction 0
best m,c is 1.700000,17.040000 with error 13.847837 in direction 0
best m,c is 1.700000,17.050000 with error 13.844256 in direction 0
best m,c is 1.700000,17.060000 with error 13.840681 in direction 0
best m,c is 1.700000,17.070000 with error 13.837113 in direction 0
best m,c is 1.700000,17.080000 with error 13.833551 in direction 0
best m,c is 1.700000,17.090000 with error 13.829995 in direction 0
best m,c is 1.700000,17.100000 with error 13.826446 in direction 0
best m,c is 1.700000,17.110000 with error 13.822903 in direction 0
best m,c is 1.700000,17.120000 with error 13.819366 in direction 0
best m,c is 1.700000,17.130000 with error 13.815835 in direction 0
best m,c is 1.700000,17.140000 with error 13.812311 in direction 0
best m,c is 1.700000,17.150000 with error 13.808793 in direction 0
best m,c is 1.700000,17.160000 with error 13.805282 in direction 0
best m,c is 1.700000,17.170000 with error 13.801777 in direction 0
best m,c is 1.700000,17.180000 with error 13.798278 in direction 0
best m,c is 1.700000,17.190000 with error 13.794786 in direction 0
best m,c is 1.700000,17.200000 with error 13.791300 in direction 0
best m,c is 1.700000,17.210000 with error 13.787820 in direction 0
best m,c is 1.700000,17.220000 with error 13.784347 in direction 0
best m,c is 1.700000,17.230000 with error 13.780880 in direction 0
best m,c is 1.700000,17.240000 with error 13.777420 in direction 0
best m,c is 1.700000,17.250000 with error 13.773965 in direction 0
best m,c is 1.700000,17.260000 with error 13.770518 in direction 0
best m,c is 1.700000,17.270000 with error 13.767076 in direction 0
best m,c is 1.700000,17.280000 with error 13.763642 in direction 0
best m,c is 1.700000,17.290000 with error 13.760213 in direction 0
best m,c is 1.700000,17.300000 with error 13.756791 in direction 0
best m,c is 1.700000,17.310000 with error 13.753375 in direction 0
best m,c is 1.700000,17.320000 with error 13.749966 in direction 0
best m,c is 1.700000,17.330000 with error 13.746563 in direction 0
best m,c is 1.700000,17.340000 with error 13.743167 in direction 0
best m,c is 1.700000,17.350000 with error 13.739777 in direction 0
best m,c is 1.700000,17.360000 with error 13.736394 in direction 0
best m,c is 1.700000,17.370000 with error 13.733017 in direction 0
best m,c is 1.700000,17.380000 with error 13.729646 in direction 0
best m,c is 1.700000,17.390000 with error 13.726282 in direction 0
best m,c is 1.700000,17.400000 with error 13.722924 in direction 0
best m,c is 1.700000,17.410000 with error 13.719573 in direction 0
best m,c is 1.700000,17.420000 with error 13.716228 in direction 0
best m,c is 1.700000,17.430000 with error 13.712890 in direction 0
best m,c is 1.700000,17.440000 with error 13.709558 in direction 0
best m,c is 1.700000,17.450000 with error 13.706233 in direction 0
best m,c is 1.700000,17.460000 with error 13.702914 in direction 0
best m,c is 1.700000,17.470000 with error 13.699602 in direction 0
best m,c is 1.700000,17.480000 with error 13.696296 in direction 0
best m,c is 1.700000,17.490000 with error 13.692997 in direction 0
best m,c is 1.700000,17.500000 with error 13.689704 in direction 0
best m,c is 1.700000,17.510000 with error 13.686418 in direction 0
best m,c is 1.690000,17.520000 with error 13.682773 in direction 7
best m,c is 1.690000,17.530000 with error 13.679129 in direction 0
best m,c is 1.690000,17.540000 with error 13.675492 in direction 0
best m,c is 1.690000,17.550000 with error 13.671862 in direction 0
best m,c is 1.690000,17.560000 with error 13.668237 in direction 0
best m,c is 1.690000,17.570000 with error 13.664619 in direction 0
best m,c is 1.690000,17.580000 with error 13.661007 in direction 0
best m,c is 1.690000,17.590000 with error 13.657402 in direction 0
best m,c is 1.690000,17.600000 with error 13.653803 in direction 0
best m,c is 1.690000,17.610000 with error 13.650211 in direction 0
best m,c is 1.690000,17.620000 with error 13.646624 in direction 0
best m,c is 1.690000,17.630000 with error 13.643045 in direction 0
best m,c is 1.690000,17.640000 with error 13.639471 in direction 0
best m,c is 1.690000,17.650000 with error 13.635904 in direction 0
best m,c is 1.690000,17.660000 with error 13.632344 in direction 0
best m,c is 1.690000,17.670000 with error 13.628789 in direction 0
best m,c is 1.690000,17.680000 with error 13.625242 in direction 0
best m,c is 1.690000,17.690000 with error 13.621700 in direction 0
best m,c is 1.690000,17.700000 with error 13.618165 in direction 0
best m,c is 1.690000,17.710000 with error 13.614637 in direction 0
best m,c is 1.690000,17.720000 with error 13.611115 in direction 0
best m,c is 1.690000,17.730000 with error 13.607599 in direction 0
best m,c is 1.690000,17.740000 with error 13.604090 in direction 0
best m,c is 1.690000,17.750000 with error 13.600587 in direction 0
best m,c is 1.690000,17.760000 with error 13.597091 in direction 0
best m,c is 1.690000,17.770000 with error 13.593601 in direction 0
best m,c is 1.690000,17.780000 with error 13.590117 in direction 0
best m,c is 1.690000,17.790000 with error 13.586640 in direction 0
best m,c is 1.690000,17.800000 with error 13.583170 in direction 0
best m,c is 1.690000,17.810000 with error 13.579706 in direction 0
best m,c is 1.690000,17.820000 with error 13.576248 in direction 0
best m,c is 1.690000,17.830000 with error 13.572797 in direction 0
best m,c is 1.690000,17.840000 with error 13.569353 in direction 0
best m,c is 1.690000,17.850000 with error 13.565915 in direction 0
best m,c is 1.690000,17.860000 with error 13.562483 in direction 0
best m,c is 1.690000,17.870000 with error 13.559058 in direction 0
best m,c is 1.690000,17.880000 with error 13.555640 in direction 0
best m,c is 1.690000,17.890000 with error 13.552228 in direction 0
best m,c is 1.690000,17.900000 with error 13.548822 in direction 0
best m,c is 1.690000,17.910000 with error 13.545423 in direction 0
best m,c is 1.690000,17.920000 with error 13.542031 in direction 0
best m,c is 1.690000,17.930000 with error 13.538645 in direction 0
best m,c is 1.690000,17.940000 with error 13.535266 in direction 0
best m,c is 1.690000,17.950000 with error 13.531893 in direction 0
best m,c is 1.690000,17.960000 with error 13.528527 in direction 0
best m,c is 1.690000,17.970000 with error 13.525167 in direction 0
best m,c is 1.690000,17.980000 with error 13.521814 in direction 0
best m,c is 1.690000,17.990000 with error 13.518467 in direction 0
best m,c is 1.690000,18.000000 with error 13.515127 in direction 0
best m,c is 1.690000,18.010000 with error 13.511794 in direction 0
best m,c is 1.690000,18.020000 with error 13.508467 in direction 0
best m,c is 1.690000,18.030000 with error 13.505147 in direction 0
best m,c is 1.690000,18.040000 with error 13.501833 in direction 0
best m,c is 1.690000,18.050000 with error 13.498526 in direction 0
best m,c is 1.690000,18.060000 with error 13.495226 in direction 0
best m,c is 1.690000,18.070000 with error 13.491932 in direction 0
best m,c is 1.690000,18.080000 with error 13.488645 in direction 0
best m,c is 1.690000,18.090000 with error 13.485364 in direction 0
best m,c is 1.690000,18.100000 with error 13.482090 in direction 0
best m,c is 1.690000,18.110000 with error 13.478823 in direction 0
best m,c is 1.690000,18.120000 with error 13.475562 in direction 0
best m,c is 1.690000,18.130000 with error 13.472308 in direction 0
best m,c is 1.690000,18.140000 with error 13.469060 in direction 0
best m,c is 1.690000,18.150000 with error 13.465819 in direction 0
best m,c is 1.690000,18.160000 with error 13.462585 in direction 0
best m,c is 1.690000,18.170000 with error 13.459358 in direction 0
best m,c is 1.690000,18.180000 with error 13.456137 in direction 0
best m,c is 1.680000,18.190000 with error 13.452608 in direction 7
best m,c is 1.680000,18.200000 with error 13.449023 in direction 0
best m,c is 1.680000,18.210000 with error 13.445446 in direction 0
best m,c is 1.680000,18.220000 with error 13.441875 in direction 0
best m,c is 1.680000,18.230000 with error 13.438310 in direction 0
best m,c is 1.680000,18.240000 with error 13.434752 in direction 0
best m,c is 1.680000,18.250000 with error 13.431200 in direction 0
best m,c is 1.680000,18.260000 with error 13.427655 in direction 0
best m,c is 1.680000,18.270000 with error 13.424117 in direction 0
best m,c is 1.680000,18.280000 with error 13.420584 in direction 0
best m,c is 1.680000,18.290000 with error 13.417059 in direction 0
best m,c is 1.680000,18.300000 with error 13.413540 in direction 0
best m,c is 1.680000,18.310000 with error 13.410027 in direction 0
best m,c is 1.680000,18.320000 with error 13.406521 in direction 0
best m,c is 1.680000,18.330000 with error 13.403022 in direction 0
best m,c is 1.680000,18.340000 with error 13.399529 in direction 0
best m,c is 1.680000,18.350000 with error 13.396043 in direction 0
best m,c is 1.680000,18.360000 with error 13.392563 in direction 0
best m,c is 1.680000,18.370000 with error 13.389090 in direction 0
best m,c is 1.680000,18.380000 with error 13.385623 in direction 0
best m,c is 1.680000,18.390000 with error 13.382163 in direction 0
best m,c is 1.680000,18.400000 with error 13.378709 in direction 0
best m,c is 1.680000,18.410000 with error 13.375263 in direction 0
best m,c is 1.680000,18.420000 with error 13.371822 in direction 0
best m,c is 1.680000,18.430000 with error 13.368389 in direction 0
best m,c is 1.680000,18.440000 with error 13.364961 in direction 0
best m,c is 1.680000,18.450000 with error 13.361541 in direction 0
best m,c is 1.680000,18.460000 with error 13.358127 in direction 0
best m,c is 1.680000,18.470000 with error 13.354720 in direction 0
best m,c is 1.680000,18.480000 with error 13.351319 in direction 0
best m,c is 1.680000,18.490000 with error 13.347925 in direction 0
best m,c is 1.680000,18.500000 with error 13.344538 in direction 0
best m,c is 1.680000,18.510000 with error 13.341157 in direction 0
best m,c is 1.680000,18.520000 with error 13.337783 in direction 0
best m,c is 1.680000,18.530000 with error 13.334415 in direction 0
best m,c is 1.680000,18.540000 with error 13.331054 in direction 0
best m,c is 1.680000,18.550000 with error 13.327700 in direction 0
best m,c is 1.680000,18.560000 with error 13.324353 in direction 0
best m,c is 1.680000,18.570000 with error 13.321012 in direction 0
best m,c is 1.680000,18.580000 with error 13.317678 in direction 0
best m,c is 1.680000,18.590000 with error 13.314350 in direction 0
best m,c is 1.680000,18.600000 with error 13.311029 in direction 0
best m,c is 1.680000,18.610000 with error 13.307715 in direction 0
best m,c is 1.680000,18.620000 with error 13.304408 in direction 0
best m,c is 1.680000,18.630000 with error 13.301107 in direction 0
best m,c is 1.680000,18.640000 with error 13.297813 in direction 0
best m,c is 1.680000,18.650000 with error 13.294526 in direction 0
best m,c is 1.680000,18.660000 with error 13.291245 in direction 0
best m,c is 1.680000,18.670000 with error 13.287971 in direction 0
best m,c is 1.680000,18.680000 with error 13.284704 in direction 0
best m,c is 1.680000,18.690000 with error 13.281443 in direction 0
best m,c is 1.680000,18.700000 with error 13.278190 in direction 0
best m,c is 1.680000,18.710000 with error 13.274943 in direction 0
best m,c is 1.680000,18.720000 with error 13.271702 in direction 0
best m,c is 1.680000,18.730000 with error 13.268469 in direction 0
best m,c is 1.680000,18.740000 with error 13.265242 in direction 0
best m,c is 1.680000,18.750000 with error 13.262022 in direction 0
best m,c is 1.680000,18.760000 with error 13.258809 in direction 0
best m,c is 1.680000,18.770000 with error 13.255602 in direction 0
best m,c is 1.680000,18.780000 with error 13.252402 in direction 0
best m,c is 1.680000,18.790000 with error 13.249210 in direction 0
best m,c is 1.680000,18.800000 with error 13.246023 in direction 0
best m,c is 1.680000,18.810000 with error 13.242844 in direction 0
best m,c is 1.680000,18.820000 with error 13.239671 in direction 0
best m,c is 1.680000,18.830000 with error 13.236506 in direction 0
best m,c is 1.680000,18.840000 with error 13.233347 in direction 0
best m,c is 1.680000,18.850000 with error 13.230194 in direction 0
best m,c is 1.670000,18.860000 with error 13.226786 in direction 7
best m,c is 1.670000,18.870000 with error 13.223264 in direction 0
best m,c is 1.670000,18.880000 with error 13.219749 in direction 0
best m,c is 1.670000,18.890000 with error 13.216241 in direction 0
best m,c is 1.670000,18.900000 with error 13.212739 in direction 0
best m,c is 1.670000,18.910000 with error 13.209244 in direction 0
best m,c is 1.670000,18.920000 with error 13.205756 in direction 0
best m,c is 1.670000,18.930000 with error 13.202274 in direction 0
best m,c is 1.670000,18.940000 with error 13.198799 in direction 0
best m,c is 1.670000,18.950000 with error 13.195331 in direction 0
best m,c is 1.670000,18.960000 with error 13.191869 in direction 0
best m,c is 1.670000,18.970000 with error 13.188414 in direction 0
best m,c is 1.670000,18.980000 with error 13.184966 in direction 0
best m,c is 1.670000,18.990000 with error 13.181524 in direction 0
best m,c is 1.670000,19.000000 with error 13.178089 in direction 0
best m,c is 1.670000,19.010000 with error 13.174661 in direction 0
best m,c is 1.670000,19.020000 with error 13.171239 in direction 0
best m,c is 1.670000,19.030000 with error 13.167824 in direction 0
best m,c is 1.670000,19.040000 with error 13.164416 in direction 0
best m,c is 1.670000,19.050000 with error 13.161015 in direction 0
best m,c is 1.670000,19.060000 with error 13.157620 in direction 0
best m,c is 1.670000,19.070000 with error 13.154232 in direction 0
best m,c is 1.670000,19.080000 with error 13.150851 in direction 0
best m,c is 1.670000,19.090000 with error 13.147476 in direction 0
best m,c is 1.670000,19.100000 with error 13.144108 in direction 0
best m,c is 1.670000,19.110000 with error 13.140747 in direction 0
best m,c is 1.670000,19.120000 with error 13.137393 in direction 0
best m,c is 1.670000,19.130000 with error 13.134046 in direction 0
best m,c is 1.670000,19.140000 with error 13.130705 in direction 0
best m,c is 1.670000,19.150000 with error 13.127371 in direction 0
best m,c is 1.670000,19.160000 with error 13.124043 in direction 0
best m,c is 1.670000,19.170000 with error 13.120723 in direction 0
best m,c is 1.670000,19.180000 with error 13.117409 in direction 0
best m,c is 1.670000,19.190000 with error 13.114102 in direction 0
best m,c is 1.670000,19.200000 with error 13.110802 in direction 0
best m,c is 1.670000,19.210000 with error 13.107509 in direction 0
best m,c is 1.670000,19.220000 with error 13.104223 in direction 0
best m,c is 1.670000,19.230000 with error 13.100943 in direction 0
best m,c is 1.670000,19.240000 with error 13.097670 in direction 0
best m,c is 1.670000,19.250000 with error 13.094404 in direction 0
best m,c is 1.670000,19.260000 with error 13.091145 in direction 0
best m,c is 1.670000,19.270000 with error 13.087892 in direction 0
best m,c is 1.670000,19.280000 with error 13.084647 in direction 0
best m,c is 1.670000,19.290000 with error 13.081408 in direction 0
best m,c is 1.670000,19.300000 with error 13.078176 in direction 0
best m,c is 1.670000,19.310000 with error 13.074951 in direction 0
best m,c is 1.670000,19.320000 with error 13.071733 in direction 0
